YEAR,MO,DY,HR,T2M,WS50M,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
2022,1,21,12,8.91,3.06,0.32,16.21,243.52,586.58
2022,1,21,13,9.37,3.06,0.27,15.56,243.5,503.73
2022,1,21,14,9.73,3.54,0.13,10.67,174.45,353.83
2022,1,21,15,9.94,4.3,0.02,4.16,70.81,176.5
2022,1,21,16,9.94,4.62,0,0.82,17.12,28.58
2022,1,21,17,10.05,4.75,0,0,0,0
2022,1,21,18,10.22,5.03,0,0,0,0
2022,1,21,19,10.44,5.29,0,0,0,0
2022,1,21,20,10.65,5.27,0,0,0,0
2022,1,21,21,10.83,5.31,0,0,0,0
2022,1,21,22,10.94,5.43,0,0,0,0
2022,1,21,23,10.99,5.46,0,0,0,0
2022,1,22,0,11.03,5.38,0,0,0,0
2022,1,22,1,11.05,5.41,0,0,0,0
2022,1,22,2,11.01,5.69,0,0,0,0
2022,1,22,3,10.94,6.09,0,0,0,0
2022,1,22,4,10.87,6.42,0,0,0,0
2022,1,22,5,10.9,6.5,0,0,0,0
2022,1,22,6,11,6.48,0,0.13,5.98,3.4
2022,1,22,7,11.48,6.43,0.01,2.84,55.13,85.62
2022,1,22,8,12,6.39,0.07,7.7,146.35,241.15
2022,1,22,9,12.26,6.34,0.2,13.72,228.94,390.05
2022,1,22,10,12.55,6.31,0.31,17.79,300.94,495.2
2022,1,22,11,12.83,6.44,0.52,27.17,454.72,601.2
2022,1,22,12,13.01,6.65,0.43,23.01,383.21,572.67
2022,1,22,13,13.08,6.76,0.27,16.37,254.55,480.88
2022,1,22,14,13.05,7.05,0.12,10.04,158.66,339.67
2022,1,22,15,12.9,7.23,0.03,5.45,102.07,174.92
2022,1,22,16,12.4,7.79,0,0.88,17.66,30.02
2022,1,22,17,12.05,8.1,0,0,0,0
2022,1,22,18,11.94,8.22,0,0,0,0
2022,1,22,19,11.94,8.13,0,0,0,0
2022,1,22,20,11.87,7.79,0,0,0,0
2022,1,22,21,11.73,7.8,0,0,0,0
2022,1,22,22,11.6,8.26,0,0,0,0
2022,1,22,23,11.51,8.25,0,0,0,0
2022,1,23,0,11.37,7.5,0,0,0,0
2022,1,23,1,11.31,8,0,0,0,0
2022,1,23,2,11.34,8.91,0,0,0,0
2022,1,23,3,11.34,9.65,0,0,0,0
2022,1,23,4,11.23,9.82,0,0,0,0
2022,1,23,5,11.12,10.25,0,0,0,0
2022,1,23,6,11.08,10.56,0,0.13,5.58,3.62
2022,1,23,7,11.12,10.55,0.01,2.6,42.72,92.33
2022,1,23,8,11.22,10.46,0.07,6.99,109.59,256.7
2022,1,23,9,11.37,10.29,0.18,10.84,156.48,409.73
2022,1,23,10,11.5,10.12,0.3,15.05,212.99,511.38
2022,1,23,11,11.48,10.08,0.44,20.01,300.67,557.1
2022,1,23,12,11.43,10.23,0.3,13.98,193.47,542.23
2022,1,23,13,11.39,10.36,0.22,11.74,163.55,472.33
2022,1,23,14,11.37,10.48,0.12,8.27,116.41,344.48
2022,1,23,15,11.33,10.76,0.02,3.55,53.9,174.98
2022,1,23,16,11.18,10.79,0,0.98,19.58,29.35
2022,1,23,17,10.96,10.36,0,0,0,0
2022,1,23,18,10.83,9.6,0,0,0,0
2022,1,23,19,10.8,9.08,0,0,0,0
2022,1,23,20,10.81,8.96,0,0,0,0
2022,1,23,21,10.76,8.81,0,0,0,0
2022,1,23,22,10.65,8.62,0,0,0,0
2022,1,23,23,10.57,8.83,0,0,0,0
2022,1,24,0,10.59,9.03,0,0,0,0
2022,1,24,1,10.65,9.15,0,0,0,0
2022,1,24,2,10.7,9.25,0,0,0,0
2022,1,24,3,10.8,9.24,0,0,0,0
2022,1,24,4,10.87,9.09,0,0,0,0
2022,1,24,5,10.92,8.78,0,0,0,0
2022,1,24,6,11,8.43,0,0.16,6.25,3.42
2022,1,24,7,11.25,8.09,0.01,2.59,51.19,77.65
2022,1,24,8,11.55,7.83,0.08,7.95,145.73,221.15
2022,1,24,9,11.67,7.54,0.19,12.05,229.34,377.58
2022,1,24,10,11.71,7.28,0.32,16.56,284.38,487.52
2022,1,24,11,11.7,7.08,0.46,21.45,340.33,590.8
2022,1,24,12,11.66,6.94,0.43,20.88,343.69,581.42
2022,1,24,13,11.49,6.81,0.31,17.48,303.73,499.05
2022,1,24,14,11.26,6.66,0.16,12.38,225.1,355.2
2022,1,24,15,11.03,6.58,0.05,6.34,114.53,187.42
2022,1,24,16,10.78,6.65,0.01,1.16,24.72,34.75
2022,1,24,17,10.58,6.88,0,0,0,0
2022,1,24,18,10.42,6.92,0,0,0,0
2022,1,24,19,10.26,6.66,0,0,0,0
2022,1,24,20,10.18,6.31,0,0,0,0
2022,1,24,21,10.09,5.76,0,0,0,0
2022,1,24,22,9.99,5.03,0,0,0,0
2022,1,24,23,9.98,4.58,0,0,0,0
2022,1,25,0,10.01,4.45,0,0,0,0
2022,1,25,1,10.04,4.29,0,0,0,0
2022,1,25,2,10.1,4.03,0,0,0,0
2022,1,25,3,10.15,3.46,0,0,0,0
2022,1,25,4,10.17,2.93,0,0,0,0
2022,1,25,5,10.08,2.61,0,0,0,0
2022,1,25,6,9.99,2.47,0,0.1,4.73,3.85
2022,1,25,7,10.16,1.97,0.01,1.09,15.59,84.15
2022,1,25,8,10.19,0.92,0.03,2.75,40.64,232.1
2022,1,25,9,10.17,0.75,0.09,5.4,74.73,384.08
2022,1,25,10,10.28,2.41,0.12,5.88,76.17,495.2
2022,1,25,11,10.24,3.61,0.2,9.09,121.55,548.67
2022,1,25,12,10.06,4.16,0.22,9.95,135.96,532.52
2022,1,25,13,9.84,4.46,0.2,10.28,148.85,453.88
2022,1,25,14,9.65,4.92,0.09,5.56,80.73,322.55
2022,1,25,15,9.41,5.16,0.03,3.28,51.77,170.2
2022,1,25,16,9.1,5.2,0,0.97,20.89,32.77
2022,1,25,17,8.89,5.32,0,0,0,0
2022,1,25,18,8.87,5.32,0,0,0,0
2022,1,25,19,8.99,5.23,0,0,0,0
2022,1,25,20,9.17,5.34,0,0,0,0
2022,1,25,21,9.13,5.51,0,0,0,0
2022,1,25,22,9.15,5.83,0,0,0,0
2022,1,25,23,9,6.11,0,0,0,0
2022,1,26,0,8.8,6.59,0,0,0,0
2022,1,26,1,8.69,7.04,0,0,0,0
2022,1,26,2,8.48,7.52,0,0,0,0
2022,1,26,3,8.25,8.01,0,0,0,0
2022,1,26,4,7.99,8.32,0,0,0,0
2022,1,26,5,7.79,8.16,0,0,0,0
2022,1,26,6,7.66,7.84,0,0.13,5.4,3.7
2022,1,26,7,8.03,7.68,0.01,2.51,49.42,76.65
2022,1,26,8,8.19,7.35,0.08,7.73,163.03,213.08
2022,1,26,9,8.32,6.61,0.19,11.89,255.62,350.95
2022,1,26,10,8.44,6.23,0.36,18.84,383.48,484.42
2022,1,26,11,8.57,6.48,0.55,25.88,509.78,572.27
2022,1,26,12,8.69,6.85,0.48,23.81,484.17,537.38
2022,1,26,13,8.74,6.88,0.33,18.57,394.33,444.98
2022,1,26,14,8.65,6.7,0.16,11.67,253.18,304.35
2022,1,26,15,8.55,6.31,0.04,5.65,124.02,156.48
2022,1,26,16,8.41,5.93,0.01,1.34,29.91,30.67
2022,1,26,17,8.37,5.73,0,0,0,0
2022,1,26,18,8.4,5.56,0,0,0,0
2022,1,26,19,8.37,5.55,0,0,0,0
2022,1,26,20,8.33,5.63,0,0,0,0
2022,1,26,21,8.19,5.78,0,0,0,0
2022,1,26,22,8.12,5.93,0,0,0,0
2022,1,26,23,8.01,6.29,0,0,0,0
2022,1,27,0,7.87,6.58,0,0,0,0
2022,1,27,1,7.77,6.66,0,0,0,0
2022,1,27,2,7.69,6.39,0,0,0,0
2022,1,27,3,7.6,6.04,0,0,0,0
2022,1,27,4,7.54,6.18,0,0,0,0
2022,1,27,5,7.42,6.6,0,0,0,0
2022,1,27,6,7.23,7.1,0,0.16,6.08,3.65
2022,1,27,7,7.4,7.52,0.01,2.48,51.06,71.08
2022,1,27,8,7.38,7.62,0.09,7.09,141.48,199.9
2022,1,27,9,7.39,7.55,0.2,11.37,222.18,343.23
2022,1,27,10,7.37,7.64,0.3,14.44,262.84,451.83
2022,1,27,11,7.39,7.6,0.58,24.3,390.03,622.05
2022,1,27,12,7.53,7.72,0.52,21.92,348.88,611.55
2022,1,27,13,7.7,8.09,0.41,20.37,344.39,534.92
2022,1,27,14,7.83,8.46,0.22,14.08,253.85,400.27
2022,1,27,15,7.81,8.81,0.06,7.8,156.91,225.12
2022,1,27,16,7.57,9.23,0.01,1.73,38.91,47.8
2022,1,27,17,7.3,9.55,0,0,0,0
2022,1,27,18,7.09,9.56,0,0,0,0
2022,1,27,19,6.9,9.46,0,0,0,0
2022,1,27,20,6.9,9.54,0,0,0,0
2022,1,27,21,6.88,9.91,0,0,0,0
2022,1,27,22,6.73,10.16,0,0,0,0
2022,1,27,23,6.66,10.23,0,0,0,0
2022,1,28,0,6.68,10.46,0,0,0,0
2022,1,28,1,6.77,10.83,0,0,0,0
2022,1,28,2,6.69,10.6,0,0,0,0
2022,1,28,3,6.57,10.8,0,0,0,0
2022,1,28,4,6.45,10.98,0,0,0,0
2022,1,28,5,6.29,10.69,0,0,0,0
2022,1,28,6,6.2,10.51,0,0.16,5.19,4.98
2022,1,28,7,6.48,10.04,0.02,3.91,80.99,104.62
2022,1,28,8,6.64,9.58,0.12,10.88,216.14,280.2
2022,1,28,9,6.8,8.94,0.3,17.7,347.94,448.23
2022,1,28,10,6.92,8.51,0.52,25.16,473.98,567.5
2022,1,28,11,7,8.41,0.63,27.76,487.54,634.48
2022,1,28,12,7.08,8.43,0.61,27.32,485.33,626.2
2022,1,28,13,7.15,8.96,0.47,23.52,421.22,548.73
2022,1,28,14,6.95,9.83,0.24,16.47,309.27,410.15
2022,1,28,15,6.69,10.35,0.06,7.2,137.36,229.23
2022,1,28,16,6.46,10.32,0.01,1.59,33.16,49.23
2022,1,28,17,6.37,9.72,0,0,0,0
2022,1,28,18,6.36,8.86,0,0,0,0
2022,1,28,19,6.32,8.24,0,0,0,0
2022,1,28,20,6.3,8.19,0,0,0,0
2022,1,28,21,6.27,8.31,0,0,0,0
2022,1,28,22,6.2,7.88,0,0,0,0
2022,1,28,23,6.26,8.11,0,0,0,0
2022,1,29,0,6.4,8.79,0,0,0,0
2022,1,29,1,6.51,9.59,0,0,0,0
2022,1,29,2,6.47,9.89,0,0,0,0
2022,1,29,3,6.44,10.08,0,0,0,0
2022,1,29,4,6.4,9.96,0,0,0,0
2022,1,29,5,6.26,9.74,0,0,0,0
2022,1,29,6,6.1,9.26,0,0.2,5.98,5.15
2022,1,29,7,6.15,8.42,0.01,1.9,35.66,107.02
2022,1,29,8,6.13,7.79,0.09,8.38,139.2,285.83
2022,1,29,9,6.23,7.58,0.24,14.94,253.3,450.98
2022,1,29,10,6.33,7.32,0.39,19.66,322.83,566.9
2022,1,29,11,6.4,7,0.51,23.51,397.16,621.65
2022,1,29,12,6.51,7.06,0.49,23.28,390.84,610.5
2022,1,29,13,6.63,7.53,0.38,20.13,342.02,533.33
2022,1,29,14,6.62,8.33,0.2,13.69,240.72,395.3
2022,1,29,15,6.48,8.78,0.05,6.55,117.27,213.52
2022,1,29,16,6.27,9.22,0.01,1.37,26.44,44.55
2022,1,29,17,6.1,9.69,0,0,0,0
2022,1,29,18,5.88,10.02,0,0,0,0
2022,1,29,19,5.72,10.26,0,0,0,0
2022,1,29,20,5.78,9.93,0,0,0,0
2022,1,29,21,5.9,9.41,0,0,0,0
2022,1,29,22,5.94,8.98,0,0,0,0
2022,1,29,23,6.01,8.94,0,0,0,0
2022,1,30,0,6.03,8.88,0,0,0,0
2022,1,30,1,6.08,8.9,0,0,0,0
2022,1,30,2,6.07,9.26,0,0,0,0
2022,1,30,3,6.03,9.52,0,0,0,0
2022,1,30,4,6.01,9.59,0,0,0,0
2022,1,30,5,5.92,9.38,0,0,0,0
2022,1,30,6,5.8,9.03,0,0.23,6.51,5.7
2022,1,30,7,6.03,8.75,0.02,4.2,85.48,115.75
2022,1,30,8,6.1,8.32,0.1,11.09,222.24,300.4
2022,1,30,9,6.13,8.01,0.27,17.49,328.55,463.83
2022,1,30,10,6.15,7.96,0.43,23.87,458.09,570.15
2022,1,30,11,6.15,8.02,0.64,32.1,595.73,661.38
2022,1,30,12,6.2,8.24,0.57,29.58,549.93,651.7
2022,1,30,13,6.33,8.56,0.43,25.19,468.7,570.33
2022,1,30,14,6.47,9.05,0.22,17.16,325.71,427.58
2022,1,30,15,6.48,9.68,0.06,9.45,201.59,242.58
2022,1,30,16,6.3,10.18,0.01,2.09,48.56,54.98
2022,1,30,17,6.07,10.6,0,0,0,0
2022,1,30,18,5.96,10.74,0,0,0,0
2022,1,30,19,5.86,10.68,0,0,0,0
2022,1,30,20,5.76,10.51,0,0,0,0
2022,1,30,21,5.66,10.24,0,0,0,0
2022,1,30,22,5.54,9.9,0,0,0,0
2022,1,30,23,5.46,9.62,0,0,0,0
2022,1,31,0,5.49,9.51,0,0,0,0
2022,1,31,1,5.54,9.47,0,0,0,0
2022,1,31,2,5.58,9.3,0,0,0,0
2022,1,31,3,5.62,9.01,0,0,0,0
2022,1,31,4,5.65,8.59,0,0,0,0
2022,1,31,5,5.64,8.13,0,0,0,0
2022,1,31,6,5.66,7.64,0,0.32,9.27,7.17
2022,1,31,7,6.19,7.01,0.02,5.23,121.2,137.58
2022,1,31,8,6.43,6.45,0.12,14.13,310.57,334.6
2022,1,31,9,6.6,6.1,0.34,23.75,484.12,505.83
2022,1,31,10,6.76,5.91,0.52,29.72,584.97,621.38
2022,1,31,11,6.92,5.8,0.66,34.34,663.55,676.33
2022,1,31,12,7.05,5.6,0.63,33.52,646.22,663.7
2022,1,31,13,7.19,5.3,0.46,28.12,555.02,583.15
2022,1,31,14,7.3,5.1,0.24,19.8,412.88,440.48
2022,1,31,15,7.24,4.99,0.06,10.02,232.66,250.17
2022,1,31,16,6.97,5.17,0.01,2.19,52.04,55.98
2022,1,31,17,6.82,5.43,0,0,0,0
2022,1,31,18,6.94,5.42,0,0,0,0
2022,1,31,19,7.13,5.42,0,0,0,0
2022,1,31,20,7.43,5.56,0,0,0,0
2022,1,31,21,7.77,5.99,0,0,0,0
2022,1,31,22,8.02,6.8,0,0,0,0
2022,1,31,23,8.2,7.81,0,0,0,0
2022,2,1,0,8.39,8.65,0,0,0,0
2022,2,1,1,8.37,9.03,0,0,0,0
2022,2,1,2,8.33,9.58,0,0,0,0
2022,2,1,3,8.24,9.97,0,0,0,0
2022,2,1,4,8.02,10.03,0,0,0,0
2022,2,1,5,7.74,9.72,0,0,0,0
2022,2,1,6,7.51,9.3,0,0.16,5.61,4.17
2022,2,1,7,7.67,9.03,0.01,2.45,56.79,70.75
2022,2,1,8,7.85,8.93,0.05,6.07,133.2,201.6
2022,2,1,9,7.98,9.2,0.17,11.46,240.46,352.62
2022,2,1,10,8.01,9.84,0.31,17.11,343.6,483.77
2022,2,1,11,7.8,10.87,0.5,24.28,430.71,628.17
2022,2,1,12,7.27,11.44,0.43,20.95,369.33,621.62
2022,2,1,13,6.76,11.24,0.38,21.61,401.53,543.65
2022,2,1,14,6.49,10.79,0.19,13.77,257.12,411.17
2022,2,1,15,6.45,10.29,0.05,6.88,136.92,230.27
2022,2,1,16,6.44,9.87,0.01,1.73,35.87,52.8
2022,2,1,17,6.26,9.53,0,0,0,0
2022,2,1,18,6.12,9.18,0,0,0,0
2022,2,1,19,5.98,8.78,0,0,0,0
2022,2,1,20,5.85,8.34,0,0,0,0
2022,2,1,21,5.73,7.85,0,0,0,0
2022,2,1,22,5.59,7.35,0,0,0,0
2022,2,1,23,5.52,7,0,0,0,0
2022,2,2,0,5.47,6.6,0,0,0,0
2022,2,2,1,5.42,6.42,0,0,0,0
2022,2,2,2,5.4,6.7,0,0,0,0
2022,2,2,3,5.38,7.13,0,0,0,0
2022,2,2,4,5.53,7.41,0,0,0,0
2022,2,2,5,5.62,7.42,0,0,0,0
2022,2,2,6,5.75,7.09,0,0.2,6.34,5.38
2022,2,2,7,6.05,6.96,0.01,2.7,49.92,92.88
2022,2,2,8,6.3,6.79,0.08,7.48,137.02,259.25
2022,2,2,9,6.39,6.71,0.23,14.36,254.88,428.12
2022,2,2,10,6.54,6.72,0.35,18.03,312.31,548.85
2022,2,2,11,6.69,6.84,0.55,25.78,445.6,642.05
2022,2,2,12,6.8,7.12,0.52,24.77,425.96,631.23
2022,2,2,13,6.86,7.49,0.44,23.8,428.73,554.1
2022,2,2,14,6.73,7.75,0.22,15.63,289.28,418.62
2022,2,2,15,6.62,7.83,0.05,7.56,152.61,234.4
2022,2,2,16,6.44,7.78,0.01,2,41.4,57.48
2022,2,2,17,6.15,7.85,0,0,0,0
2022,2,2,18,6.08,8.13,0,0,0,0
2022,2,2,19,5.83,8.12,0,0,0,0
2022,2,2,20,5.7,8.19,0,0,0,0
2022,2,2,21,5.57,8.35,0,0,0,0
2022,2,2,22,5.37,8.01,0,0,0,0
2022,2,2,23,5.29,7.58,0,0,0,0
2022,2,3,0,5.3,7.49,0,0,0,0
2022,2,3,1,5.37,7.73,0,0,0,0
2022,2,3,2,5.41,7.63,0,0,0,0
2022,2,3,3,5.59,7.5,0,0,0,0
2022,2,3,4,5.82,7.7,0,0,0,0
2022,2,3,5,5.98,8.19,0,0,0,0
2022,2,3,6,6.01,8.32,0,0.3,8.06,6.98
2022,2,3,7,6.45,8.15,0.02,3.75,77.29,114.23
2022,2,3,8,6.67,8.55,0.1,9.8,196.91,298.92
2022,2,3,9,6.82,8.33,0.28,17.73,328.87,469.12
2022,2,3,10,6.8,7.47,0.5,26.63,504.97,590.7
2022,2,3,11,6.83,7.53,0.63,30.82,565.05,661.23
2022,2,3,12,6.88,7.48,0.59,29.81,552.89,648.75
2022,2,3,13,6.93,7.53,0.41,22.37,401.81,569.75
2022,2,3,14,6.97,7.95,0.22,15.71,287.56,432.15
2022,2,3,15,6.98,8.41,0.06,8.05,144.52,251.58
2022,2,3,16,6.75,8.74,0.01,1.94,37.18,65.12
2022,2,3,17,6.41,9.38,0,0,0,0
2022,2,3,18,6.14,9.9,0,0,0,0
2022,2,3,19,5.87,9.89,0,0,0,0
2022,2,3,20,5.6,9.58,0,0,0,0
2022,2,3,21,5.4,9.29,0,0,0,0
2022,2,3,22,5.19,9.22,0,0,0,0
2022,2,3,23,5.01,9.49,0,0,0,0
2022,2,4,0,4.92,9.76,0,0,0,0
2022,2,4,1,4.92,9.98,0,0,0,0
2022,2,4,2,4.87,10.31,0,0,0,0
2022,2,4,3,4.8,10.54,0,0,0,0
2022,2,4,4,4.58,10.32,0,0,0,0
2022,2,4,5,4.54,9.68,0,0,0,0
2022,2,4,6,4.67,8.9,0,0.31,8.93,7
2022,2,4,7,5.3,8.37,0.02,4.05,93.23,108.85
2022,2,4,8,5.79,8.29,0.09,10.38,232.79,274.67
2022,2,4,9,6.25,8.49,0.25,18.37,395.38,439.08
2022,2,4,10,6.66,8.98,0.37,21.22,440.87,533.27
2022,2,4,11,6.99,9.49,0.53,27.45,522.79,641.33
2022,2,4,12,7.19,9.66,0.46,24.41,467.89,609.33
2022,2,4,13,7.31,9.92,0.26,15.66,306.74,511.38
2022,2,4,14,7.26,10.01,0.13,10.62,214.58,361.38
2022,2,4,15,7.08,9.85,0.04,5.53,120.81,189.23
2022,2,4,16,6.86,9.71,0.01,1.59,34.93,45.4
2022,2,4,17,6.63,9.72,0,0,0,0
2022,2,4,18,6.51,9.72,0,0,0,0
2022,2,4,19,6.33,9.73,0,0,0,0
2022,2,4,20,6.15,9.79,0,0,0,0
2022,2,4,21,5.94,10.05,0,0,0,0
2022,2,4,22,5.69,10.48,0,0,0,0
2022,2,4,23,5.53,11.05,0,0,0,0
2022,2,5,0,5.45,11.52,0,0,0,0
2022,2,5,1,5.46,11.93,0,0,0,0
2022,2,5,2,5.37,12.24,0,0,0,0
2022,2,5,3,5.26,12.35,0,0,0,0
2022,2,5,4,5.1,12.34,0,0,0,0
2022,2,5,5,4.8,11.95,0,0,0,0
2022,2,5,6,4.5,11.46,0,0.3,7.85,8.17
2022,2,5,7,4.5,11.03,0.02,3.59,80.95,133
2022,2,5,8,4.56,10.93,0.09,10.31,200.29,333.6
2022,2,5,9,4.59,10.9,0.24,17.84,322.09,513.55
2022,2,5,10,4.54,11.01,0.37,21.33,374.94,639.08
2022,2,5,11,4.56,11.13,0.48,26.12,460.34,682.52
2022,2,5,12,4.6,11.29,0.44,23.83,403.06,672.33
2022,2,5,13,4.66,11.53,0.34,20.52,346.55,594.92
2022,2,5,14,4.78,11.78,0.17,14.22,243.52,453.2
2022,2,5,15,4.89,12.05,0.05,7.36,136.68,266.3
2022,2,5,16,4.95,12.11,0.01,2.07,37.2,73.52
2022,2,5,17,5.02,12.07,0,0,0,0
2022,2,5,18,5.07,11.92,0,0,0,0
2022,2,5,19,5.01,11.55,0,0,0,0
2022,2,5,20,5.04,11.17,0,0,0,0
2022,2,5,21,5,10.79,0,0,0,0
2022,2,5,22,4.8,10.54,0,0,0,0
2022,2,5,23,4.73,10.59,0,0,0,0
2022,2,6,0,4.77,10.74,0,0,0,0
2022,2,6,1,4.8,10.79,0,0,0,0
2022,2,6,2,4.83,10.74,0,0,0,0
2022,2,6,3,4.95,10.52,0,0,0,0
2022,2,6,4,4.96,10.04,0,0,0,0
2022,2,6,5,4.91,9.29,0,0,0,0
2022,2,6,6,4.92,8.18,0,0.34,9.1,9.9
2022,2,6,7,5.17,7.1,0.02,4.62,101.97,147.45
2022,2,6,8,5.26,6.26,0.13,13.52,275.41,342.27
2022,2,6,9,5.37,5.98,0.34,22.85,438.43,512.62
2022,2,6,10,5.58,6.21,0.54,28.58,524.81,632.5
2022,2,6,11,5.88,6.72,0.54,26.21,453.93,685.6
2022,2,6,12,6.19,7.3,0.47,23.22,410.76,668.52
2022,2,6,13,6.39,7.72,0.38,21.32,376.62,586.35
2022,2,6,14,6.44,8.07,0.23,16.29,293.16,446.3
2022,2,6,15,6.44,8.36,0.05,7.73,155.08,267.17
2022,2,6,16,6.31,8.48,0.01,2.33,47.33,77.17
2022,2,6,17,6.12,8.49,0,0,0,0
2022,2,6,18,6.12,8.39,0,0,0,0
2022,2,6,19,6.04,8.02,0,0,0,0
2022,2,6,20,5.97,7.57,0,0,0,0
2022,2,6,21,5.87,7.18,0,0,0,0
2022,2,6,22,5.8,6.88,0,0,0,0
2022,2,6,23,5.67,6.63,0,0,0,0
2022,2,7,0,5.59,6.67,0,0,0,0
2022,2,7,1,5.54,6.84,0,0,0,0
2022,2,7,2,5.45,6.81,0,0,0,0
2022,2,7,3,5.36,6.76,0,0,0,0
2022,2,7,4,5.38,7.21,0,0,0,0
2022,2,7,5,5.36,7.51,0,0,0,0
2022,2,7,6,5.36,6.7,0,0.38,9.77,10.1
2022,2,7,7,5.47,5.87,0.02,4.66,92.16,146.77
2022,2,7,8,5.53,5.54,0.13,13.42,247.22,332.95
2022,2,7,9,5.55,5.13,0.33,21.28,383.92,497.7
2022,2,7,10,5.56,4.42,0.45,23.16,376.38,614.7
2022,2,7,11,5.54,3.73,0.38,17.97,289.59,590.02
2022,2,7,12,5.57,3.75,0.36,17.89,301.22,564.95
2022,2,7,13,5.59,3.9,0.2,11.06,168.83,489.73
2022,2,7,14,5.56,4.31,0.09,6.95,107.43,364.42
2022,2,7,15,5.62,4.75,0.04,4.8,80.14,206.27
2022,2,7,16,5.67,5.22,0,1.41,23.54,55.92
2022,2,7,17,5.8,6.05,0,0,0,0
2022,2,7,18,5.9,6.32,0,0,0,0
2022,2,7,19,5.88,6.65,0,0,0,0
2022,2,7,20,5.81,6.56,0,0,0,0
2022,2,7,21,5.77,6.33,0,0,0,0
2022,2,7,22,5.71,6.72,0,0,0,0
2022,2,7,23,5.64,6.73,0,0,0,0
2022,2,8,0,5.62,6.92,0,0,0,0
2022,2,8,1,5.48,7.26,0,0,0,0
2022,2,8,2,5.37,7.64,0,0,0,0
2022,2,8,3,5.25,8.08,0,0,0,0
2022,2,8,4,5.23,8.68,0,0,0,0
2022,2,8,5,5.19,9.02,0,0,0,0
2022,2,8,6,5.26,9.28,0,0.48,12.54,10.62
2022,2,8,7,5.76,9.55,0.02,5.88,138.27,147.25
2022,2,8,8,5.96,9.51,0.13,15.17,327.99,341.48
2022,2,8,9,6.17,9.12,0.34,24.34,485.45,511.08
2022,2,8,10,6.38,8.42,0.53,30.4,583.71,629.48
2022,2,8,11,6.59,7.82,0.67,35.26,660.45,688.95
2022,2,8,12,6.76,7.59,0.61,32.83,619.9,675.33
2022,2,8,13,6.91,7.55,0.47,28.18,544.91,595
2022,2,8,14,7.01,7.9,0.26,20.11,399.5,455.08
2022,2,8,15,7.01,8.83,0.08,11.07,234.65,270.98
2022,2,8,16,6.95,9.44,0.01,2.7,59.76,79.35
2022,2,8,17,6.94,9.67,0,0,0,0
2022,2,8,18,6.97,9.65,0,0,0,0
2022,2,8,19,6.94,9.39,0,0,0,0
2022,2,8,20,6.88,8.95,0,0,0,0
2022,2,8,21,6.8,8.33,0,0,0,0
2022,2,8,22,6.66,7.48,0,0,0,0
2022,2,8,23,6.48,6.65,0,0,0,0
2022,2,9,0,6.26,5.93,0,0,0,0
2022,2,9,1,6.1,5.39,0,0,0,0
2022,2,9,2,6.1,5.1,0,0,0,0
2022,2,9,3,6.16,5.09,0,0,0,0
2022,2,9,4,6.26,4.96,0,0,0,0
2022,2,9,5,6.38,4.6,0,0,0,0
2022,2,9,6,6.58,4.11,0,0.43,11.54,9.38
2022,2,9,7,7.15,3.73,0.02,4.8,107.46,109.05
2022,2,9,8,7.49,3.58,0.12,11.71,257.64,274.92
2022,2,9,9,7.72,3.57,0.29,18.01,376.93,433.35
2022,2,9,10,7.93,3.53,0.43,21.76,432.43,532.1
2022,2,9,11,8.16,3.55,0.65,29.44,532.03,660.62
2022,2,9,12,8.38,3.15,0.61,27.49,465.7,661.2
2022,2,9,13,8.58,3.17,0.41,20.09,322.45,580.23
2022,2,9,14,8.66,3.43,0.2,13.16,209.55,432.27
2022,2,9,15,8.58,3.54,0.07,7.3,126.2,240.3
2022,2,9,16,8.29,3.89,0.01,2.05,33.88,66.1
2022,2,9,17,8.02,4.36,0,0,0,0
2022,2,9,18,7.83,4.64,0,0,0,0
2022,2,9,19,7.57,4.59,0,0,0,0
2022,2,9,20,7.31,4.53,0,0,0,0
2022,2,9,21,7.11,4.58,0,0,0,0
2022,2,9,22,6.91,4.98,0,0,0,0
2022,2,9,23,6.76,5.58,0,0,0,0
2022,2,10,0,6.73,6.1,0,0,0,0
2022,2,10,1,6.69,6.5,0,0,0,0
2022,2,10,2,6.68,6.88,0,0,0,0
2022,2,10,3,6.74,7.25,0,0,0,0
2022,2,10,4,6.87,7.42,0,0,0,0
2022,2,10,5,6.96,7.29,0,0,0,0
2022,2,10,6,7.05,7.23,0,0.38,9.95,10.27
2022,2,10,7,7.62,7.4,0.02,4.91,104.57,125.35
2022,2,10,8,7.79,7.65,0.1,11.52,255.88,301.92
2022,2,10,9,7.83,7.89,0.27,20.16,420.75,464.65
2022,2,10,10,7.89,8.19,0.43,26.03,527.34,594.67
2022,2,10,11,7.95,8.42,0.63,34.33,653.52,692.25
2022,2,10,12,8.05,8.6,0.58,32.38,621.29,676.98
2022,2,10,13,8.13,8.76,0.45,28.55,565.53,596.27
2022,2,10,14,8.15,8.74,0.24,20.41,426.2,455.17
2022,2,10,15,8.1,8.63,0.07,10.6,243.72,270.45
2022,2,10,16,7.91,8.47,0.01,3.19,72.5,80.38
2022,2,10,17,7.64,8.41,0,0,0,0
2022,2,10,18,7.56,8.26,0,0,0,0
