,YEAR,MO,DY,HR,WS50M,ALLSKY_SFC_SW_DWN,T2M,Season,Load,Price
5192,2023,1,4,8,0.46,223.69,-4.31,Winter,1039,0.15
5193,2023,1,4,9,1.3,326.92,-2.7,Winter,1094,0.15
5194,2023,1,4,10,3.25,410.74,-0.74,Winter,1094,0.2
5195,2023,1,4,11,4.38,483.23,0.33,Winter,1125,0.2
5196,2023,1,4,12,5.01,447.58,0.68,Winter,1094,0.2
5197,2023,1,4,13,5.26,405.84,0.7,Winter,1080,0.2
5198,2023,1,4,14,5.09,259.65,0.42,Winter,1073,0.2
5199,2023,1,4,15,4.59,96.98,-0.68,Winter,1084,0.15
5200,2023,1,4,16,4.29,7.77,-2.77,Winter,1063,0.15
5201,2023,1,4,17,3.96,0.0,-3.25,Winter,1063,0.15
5202,2023,1,4,18,3.53,0.0,-3.42,Winter,1084,0.2
5203,2023,1,4,19,3.03,0.0,-3.45,Winter,1084,0.2
5204,2023,1,4,20,2.59,0.0,-3.49,Winter,1012,0.2
5205,2023,1,4,21,2.26,0.0,-3.57,Winter,992,0.15
5206,2023,1,4,22,1.85,0.0,-3.67,Winter,961,0.15
5207,2023,1,4,23,1.4,0.0,-3.72,Winter,923,0.05
5208,2023,1,5,0,1.08,0.0,-3.74,Winter,750,0.05
5209,2023,1,5,1,0.93,0.0,-3.86,Winter,753,0.05
5210,2023,1,5,2,0.9,0.0,-4.05,Winter,773,0.05
5211,2023,1,5,3,0.94,0.0,-4.24,Winter,753,0.05
5212,2023,1,5,4,0.9,0.0,-4.5,Winter,760,0.05
5213,2023,1,5,5,0.84,0.0,-4.64,Winter,784,0.05
5214,2023,1,5,6,1.1,0.0,-4.7,Winter,801,0.05
5215,2023,1,5,7,1.33,35.79,-4.52,Winter,944,0.15
5216,2023,1,5,8,1.46,122.96,-3.4,Winter,1039,0.15
5217,2023,1,5,9,1.22,180.54,-1.85,Winter,1094,0.15
5218,2023,1,5,10,0.22,283.71,-0.22,Winter,1094,0.2
5219,2023,1,5,11,1.44,286.23,1.2,Winter,1125,0.2
5220,2023,1,5,12,2.49,242.96,1.81,Winter,1094,0.2
5221,2023,1,5,13,3.51,252.11,2.1,Winter,1080,0.2
5222,2023,1,5,14,3.96,156.99,1.75,Winter,1073,0.2
5223,2023,1,5,15,4.14,63.59,0.26,Winter,1084,0.15
5224,2023,1,5,16,3.99,6.05,-1.56,Winter,1063,0.15
5225,2023,1,5,17,3.35,0.0,-1.77,Winter,1063,0.15
5226,2023,1,5,18,2.43,0.0,-1.42,Winter,1084,0.2
5227,2023,1,5,19,1.58,0.0,-1.09,Winter,1084,0.2
5228,2023,1,5,20,0.94,0.0,-1.02,Winter,1012,0.2
5229,2023,1,5,21,0.36,0.0,-0.85,Winter,992,0.15
5230,2023,1,5,22,1.05,0.0,-1.09,Winter,961,0.15
5231,2023,1,5,23,2.2,0.0,-1.91,Winter,923,0.05
5232,2023,1,6,0,2.79,0.0,-2.56,Winter,750,0.05
5233,2023,1,6,1,3.05,0.0,-2.92,Winter,753,0.05
5234,2023,1,6,2,3.13,0.0,-3.13,Winter,773,0.05
5235,2023,1,6,3,3.29,0.0,-3.41,Winter,753,0.05
5236,2023,1,6,4,3.71,0.0,-3.94,Winter,760,0.05
5237,2023,1,6,5,4.23,0.0,-4.65,Winter,784,0.05
5238,2023,1,6,6,4.75,0.0,-5.41,Winter,801,0.05
5239,2023,1,6,7,5.27,52.84,-4.83,Winter,944,0.15
5240,2023,1,6,8,5.37,92.66,-2.38,Winter,1039,0.15
5241,2023,1,6,9,5.07,158.53,-0.66,Winter,1094,0.15
5242,2023,1,6,10,5.29,186.5,1.32,Winter,1094,0.2
5243,2023,1,6,11,5.33,229.2,2.41,Winter,1125,0.2
5244,2023,1,6,12,5.41,237.0,3.05,Winter,1094,0.2
5245,2023,1,6,13,5.59,172.27,3.23,Winter,1080,0.2
5246,2023,1,6,14,5.67,105.47,3.23,Winter,1073,0.2
5247,2023,1,6,15,6.05,41.22,2.12,Winter,1084,0.15
5248,2023,1,6,16,6.66,4.7,1.48,Winter,1063,0.15
5249,2023,1,6,17,7.13,0.0,1.51,Winter,1063,0.15
5250,2023,1,6,18,7.55,0.0,1.34,Winter,1084,0.2
5251,2023,1,6,19,8.02,0.0,1.47,Winter,1084,0.2
5252,2023,1,6,20,7.97,0.0,1.54,Winter,1012,0.2
5253,2023,1,6,21,8.15,0.0,1.51,Winter,992,0.15
5254,2023,1,6,22,7.87,0.0,1.63,Winter,961,0.15
5255,2023,1,6,23,6.26,0.0,1.72,Winter,923,0.05
5256,2023,1,7,0,6.63,0.0,1.9,Winter,750,0.05
5257,2023,1,7,1,9.78,0.0,2.22,Winter,753,0.05
5258,2023,1,7,2,10.23,0.0,1.69,Winter,773,0.05
5259,2023,1,7,3,9.61,0.0,1.23,Winter,753,0.05
5260,2023,1,7,4,8.38,0.0,0.84,Winter,760,0.05
5261,2023,1,7,5,7.83,0.0,0.56,Winter,784,0.05
5262,2023,1,7,6,8.15,0.0,0.36,Winter,801,0.05
5263,2023,1,7,7,8.0,52.33,0.38,Winter,944,0.15
5264,2023,1,7,8,8.24,169.59,0.95,Winter,1039,0.15
5265,2023,1,7,9,8.75,226.67,1.64,Winter,1094,0.15
5266,2023,1,7,10,8.74,407.65,2.26,Winter,1094,0.2
5267,2023,1,7,11,8.53,332.16,2.79,Winter,1125,0.2
5268,2023,1,7,12,8.41,429.42,3.15,Winter,1094,0.2
5269,2023,1,7,13,8.28,330.65,3.21,Winter,1080,0.2
5270,2023,1,7,14,7.92,236.73,2.9,Winter,1073,0.2
5271,2023,1,7,15,7.5,99.58,1.48,Winter,1084,0.15
5272,2023,1,7,16,7.37,7.86,-0.63,Winter,1063,0.15
5273,2023,1,7,17,6.74,0.0,-1.17,Winter,1063,0.15
5274,2023,1,7,18,5.63,0.0,-1.51,Winter,1084,0.2
5275,2023,1,7,19,4.86,0.0,-1.71,Winter,1084,0.2
5276,2023,1,7,20,4.32,0.0,-1.95,Winter,1012,0.2
5277,2023,1,7,21,3.69,0.0,-2.06,Winter,992,0.15
5278,2023,1,7,22,2.9,0.0,-1.93,Winter,961,0.15
5279,2023,1,7,23,2.39,0.0,-1.97,Winter,923,0.05
5280,2023,1,8,0,1.92,0.0,-2.13,Winter,750,0.05
5281,2023,1,8,1,1.13,0.0,-2.14,Winter,753,0.05
5282,2023,1,8,2,0.56,0.0,-1.89,Winter,773,0.05
5283,2023,1,8,3,0.21,0.0,-1.92,Winter,753,0.05
5284,2023,1,8,4,0.45,0.0,-2.1,Winter,760,0.05
5285,2023,1,8,5,0.77,0.0,-2.33,Winter,784,0.05
5286,2023,1,8,6,1.45,0.0,-2.73,Winter,801,0.05
5287,2023,1,8,7,2.26,49.76,-2.67,Winter,944,0.15
5288,2023,1,8,8,2.92,217.37,-0.88,Winter,1039,0.15
5289,2023,1,8,9,3.04,313.17,0.76,Winter,1094,0.15
5290,2023,1,8,10,3.06,398.88,2.18,Winter,1094,0.2
5291,2023,1,8,11,3.01,459.35,3.13,Winter,1125,0.2
5292,2023,1,8,12,2.95,399.76,3.73,Winter,1094,0.2
5293,2023,1,8,13,2.89,321.78,3.95,Winter,1080,0.2
5294,2023,1,8,14,2.7,191.29,3.63,Winter,1073,0.2
5295,2023,1,8,15,2.43,60.4,2.37,Winter,1084,0.15
5296,2023,1,8,16,2.45,6.3,1.68,Winter,1063,0.15
5297,2023,1,8,17,2.69,0.0,1.45,Winter,1063,0.15
5298,2023,1,8,18,3.14,0.0,1.12,Winter,1084,0.2
5299,2023,1,8,19,3.67,0.0,0.73,Winter,1084,0.2
5300,2023,1,8,20,4.06,0.0,0.4,Winter,1012,0.2
5301,2023,1,8,21,4.3,0.0,0.19,Winter,992,0.15
5302,2023,1,8,22,4.41,0.0,0.05,Winter,961,0.15
5303,2023,1,8,23,4.51,0.0,-0.1,Winter,923,0.05
5304,2023,1,9,0,4.27,0.0,-0.13,Winter,750,0.05
5305,2023,1,9,1,3.0,0.0,0.6,Winter,753,0.05
5306,2023,1,9,2,1.29,0.0,1.63,Winter,773,0.05
5307,2023,1,9,3,0.88,0.0,1.78,Winter,753,0.05
5308,2023,1,9,4,2.86,0.0,0.89,Winter,760,0.05
5309,2023,1,9,5,4.37,0.0,0.37,Winter,784,0.05
5310,2023,1,9,6,5.02,0.0,0.05,Winter,801,0.05
5311,2023,1,9,7,5.13,45.11,0.37,Winter,944,0.15
5312,2023,1,9,8,4.64,170.67,1.75,Winter,1039,0.15
5313,2023,1,9,9,4.99,368.31,2.86,Winter,1094,0.15
5314,2023,1,9,10,6.7,431.25,4.16,Winter,1094,0.2
5315,2023,1,9,11,7.34,494.68,4.32,Winter,1125,0.2
5316,2023,1,9,12,7.92,482.34,4.21,Winter,1094,0.2
5317,2023,1,9,13,8.57,404.84,3.83,Winter,1080,0.2
5318,2023,1,9,14,8.98,302.95,3.08,Winter,1073,0.2
5319,2023,1,9,15,8.89,125.63,1.49,Winter,1084,0.15
5320,2023,1,9,16,9.3,10.28,-0.85,Winter,1063,0.15
5321,2023,1,9,17,9.45,0.0,-1.53,Winter,1063,0.15
5322,2023,1,9,18,8.91,0.0,-2.03,Winter,1084,0.2
5323,2023,1,9,19,8.16,0.0,-2.49,Winter,1084,0.2
5324,2023,1,9,20,7.21,0.0,-2.85,Winter,1012,0.2
5325,2023,1,9,21,5.95,0.0,-3.06,Winter,992,0.15
5326,2023,1,9,22,4.79,0.0,-3.27,Winter,961,0.15
5327,2023,1,9,23,3.77,0.0,-3.35,Winter,923,0.05
5328,2023,1,10,0,2.74,0.0,-3.34,Winter,750,0.05
5329,2023,1,10,1,1.86,0.0,-3.24,Winter,753,0.05
5330,2023,1,10,2,1.35,0.0,-3.12,Winter,773,0.05
5331,2023,1,10,3,1.38,0.0,-3.3,Winter,753,0.05
5332,2023,1,10,4,1.71,0.0,-3.28,Winter,760,0.05
5333,2023,1,10,5,1.97,0.0,-3.41,Winter,784,0.05
5334,2023,1,10,6,2.13,0.0,-3.49,Winter,801,0.05
5335,2023,1,10,7,2.19,61.76,-2.88,Winter,944,0.15
5336,2023,1,10,8,2.07,216.7,-0.83,Winter,1039,0.15
5337,2023,1,10,9,2.13,386.48,0.98,Winter,1094,0.15
5338,2023,1,10,10,2.93,491.02,2.93,Winter,1094,0.2
5339,2023,1,10,11,2.94,519.5,4.0,Winter,1125,0.2
5340,2023,1,10,12,2.5,504.19,4.59,Winter,1094,0.2
5341,2023,1,10,13,2.23,422.34,4.77,Winter,1080,0.2
5342,2023,1,10,14,2.17,310.53,4.42,Winter,1073,0.2
5343,2023,1,10,15,2.7,125.85,2.55,Winter,1084,0.15
5344,2023,1,10,16,3.23,10.26,0.65,Winter,1063,0.15
5345,2023,1,10,17,3.4,0.0,0.04,Winter,1063,0.15
5346,2023,1,10,18,3.25,0.0,0.08,Winter,1084,0.2
5347,2023,1,10,19,2.83,0.0,0.29,Winter,1084,0.2
5348,2023,1,10,20,2.12,0.0,0.58,Winter,1012,0.2
5349,2023,1,10,21,1.4,0.0,0.86,Winter,992,0.15
5350,2023,1,10,22,0.91,0.0,0.95,Winter,961,0.15
5351,2023,1,10,23,0.77,0.0,0.76,Winter,923,0.05
5352,2023,1,11,0,0.81,0.0,0.35,Winter,750,0.05
5353,2023,1,11,1,0.88,0.0,-0.1,Winter,753,0.05
5354,2023,1,11,2,1.0,0.0,-0.63,Winter,773,0.05
5355,2023,1,11,3,1.18,0.0,-1.06,Winter,753,0.05
5356,2023,1,11,4,1.3,0.0,-1.38,Winter,760,0.05
5357,2023,1,11,5,1.3,0.0,-1.52,Winter,784,0.05
5358,2023,1,11,6,1.35,0.0,-1.67,Winter,801,0.05
5359,2023,1,11,7,1.75,62.0,-1.47,Winter,944,0.15
5360,2023,1,11,8,1.9,210.62,0.21,Winter,1039,0.15
5361,2023,1,11,9,1.64,351.35,1.97,Winter,1094,0.15
5362,2023,1,11,10,1.51,460.46,3.28,Winter,1094,0.2
5363,2023,1,11,11,1.54,500.79,4.33,Winter,1125,0.2
5364,2023,1,11,12,1.71,470.66,4.9,Winter,1094,0.2
5365,2023,1,11,13,1.77,391.91,5.05,Winter,1080,0.2
5366,2023,1,11,14,1.71,293.96,4.72,Winter,1073,0.2
5367,2023,1,11,15,1.5,119.26,3.55,Winter,1084,0.15
5368,2023,1,11,16,0.92,10.86,2.87,Winter,1063,0.15
5369,2023,1,11,17,0.48,0.0,2.73,Winter,1063,0.15
5370,2023,1,11,18,0.75,0.0,2.59,Winter,1084,0.2
5371,2023,1,11,19,1.43,0.0,2.23,Winter,1084,0.2
5372,2023,1,11,20,2.05,0.0,1.94,Winter,1012,0.2
5373,2023,1,11,21,2.35,0.0,1.62,Winter,992,0.15
5374,2023,1,11,22,2.36,0.0,1.44,Winter,961,0.15
5375,2023,1,11,23,2.38,0.0,1.22,Winter,923,0.05
5376,2023,1,12,0,2.49,0.0,0.88,Winter,750,0.05
5377,2023,1,12,1,2.78,0.0,0.45,Winter,753,0.05
5378,2023,1,12,2,3.23,0.0,-0.04,Winter,773,0.05
5379,2023,1,12,3,3.83,0.0,-0.48,Winter,753,0.05
5380,2023,1,12,4,4.54,0.0,-0.85,Winter,760,0.05
5381,2023,1,12,5,5.17,0.0,-1.15,Winter,784,0.05
5382,2023,1,12,6,5.69,0.0,-1.4,Winter,801,0.05
5383,2023,1,12,7,6.07,49.36,-0.42,Winter,944,0.15
5384,2023,1,12,8,5.95,204.62,2.19,Winter,1039,0.15
5385,2023,1,12,9,5.12,310.16,4.07,Winter,1094,0.15
5386,2023,1,12,10,4.33,464.86,5.81,Winter,1094,0.2
5387,2023,1,12,11,3.86,494.3,7.76,Winter,1125,0.2
5388,2023,1,12,12,3.55,479.19,8.76,Winter,1094,0.2
5389,2023,1,12,13,3.58,404.79,8.9,Winter,1080,0.2
5390,2023,1,12,14,3.09,300.22,8.16,Winter,1073,0.2
5391,2023,1,12,15,3.11,123.65,6.63,Winter,1084,0.15
5392,2023,1,12,16,4.34,12.09,4.5,Winter,1063,0.15
5393,2023,1,12,17,5.84,0.0,3.09,Winter,1063,0.15
5394,2023,1,12,18,7.09,0.0,2.54,Winter,1084,0.2
5395,2023,1,12,19,8.5,0.0,2.75,Winter,1084,0.2
5396,2023,1,12,20,9.48,0.0,3.08,Winter,1012,0.2
5397,2023,1,12,21,9.76,0.0,3.21,Winter,992,0.15
5398,2023,1,12,22,9.68,0.0,3.49,Winter,961,0.15
5399,2023,1,12,23,9.37,0.0,3.73,Winter,923,0.05
5400,2023,1,13,0,9.9,0.0,3.98,Winter,750,0.05
5401,2023,1,13,1,10.31,0.0,4.3,Winter,753,0.05
5402,2023,1,13,2,10.42,0.0,4.48,Winter,773,0.05
5403,2023,1,13,3,10.1,0.0,4.73,Winter,753,0.05
5404,2023,1,13,4,10.01,0.0,4.99,Winter,760,0.05
5405,2023,1,13,5,9.63,0.0,5.26,Winter,784,0.05
5406,2023,1,13,6,8.86,0.0,5.12,Winter,801,0.05
5407,2023,1,13,7,7.94,36.01,5.36,Winter,944,0.15
5408,2023,1,13,8,6.92,41.26,6.8,Winter,1039,0.15
5409,2023,1,13,9,5.05,82.37,8.05,Winter,1094,0.15
5410,2023,1,13,10,3.4,70.57,8.73,Winter,1094,0.2
5411,2023,1,13,11,3.03,83.62,9.23,Winter,1125,0.2
5412,2023,1,13,12,3.21,140.62,9.51,Winter,1094,0.2
5413,2023,1,13,13,3.2,138.71,9.01,Winter,1080,0.2
5414,2023,1,13,14,3.2,124.68,7.96,Winter,1073,0.2
5415,2023,1,13,15,3.04,80.27,6.78,Winter,1084,0.15
5416,2023,1,13,16,2.83,10.8,6.05,Winter,1063,0.15
5417,2023,1,13,17,2.49,0.0,5.82,Winter,1063,0.15
5418,2023,1,13,18,1.83,0.0,5.9,Winter,1084,0.2
5419,2023,1,13,19,1.11,0.0,5.87,Winter,1084,0.2
5420,2023,1,13,20,0.78,0.0,5.65,Winter,1012,0.2
5421,2023,1,13,21,1.16,0.0,5.32,Winter,992,0.15
5422,2023,1,13,22,1.67,0.0,4.98,Winter,961,0.15
5423,2023,1,13,23,1.64,0.0,4.73,Winter,923,0.05
5424,2023,1,14,0,1.52,0.0,4.54,Winter,750,0.05
5425,2023,1,14,1,1.73,0.0,4.36,Winter,753,0.05
5426,2023,1,14,2,2.59,0.0,4.29,Winter,773,0.05
5427,2023,1,14,3,3.67,0.0,4.24,Winter,753,0.05
5428,2023,1,14,4,4.49,0.0,4.29,Winter,760,0.05
5429,2023,1,14,5,4.71,0.0,4.43,Winter,784,0.05
5430,2023,1,14,6,5.01,0.0,4.51,Winter,801,0.05
5431,2023,1,14,7,6.08,27.63,4.62,Winter,944,0.15
5432,2023,1,14,8,7.88,28.85,5.14,Winter,1039,0.15
5433,2023,1,14,9,8.73,57.94,5.51,Winter,1094,0.15
5434,2023,1,14,10,9.05,96.67,5.72,Winter,1094,0.2
5435,2023,1,14,11,8.81,100.78,5.93,Winter,1125,0.2
5436,2023,1,14,12,8.33,97.24,6.06,Winter,1094,0.2
5437,2023,1,14,13,7.91,80.25,6.0,Winter,1080,0.2
5438,2023,1,14,14,7.61,38.2,5.58,Winter,1073,0.2
5439,2023,1,14,15,7.59,25.02,4.77,Winter,1084,0.15
5440,2023,1,14,16,8.34,9.43,3.7,Winter,1063,0.15
5441,2023,1,14,17,9.08,0.0,2.97,Winter,1063,0.15
5442,2023,1,14,18,8.7,0.0,2.48,Winter,1084,0.2
5443,2023,1,14,19,7.87,0.0,2.25,Winter,1084,0.2
5444,2023,1,14,20,7.39,0.0,2.05,Winter,1012,0.2
5445,2023,1,14,21,6.95,0.0,1.87,Winter,992,0.15
5446,2023,1,14,22,6.68,0.0,1.48,Winter,961,0.15
5447,2023,1,14,23,6.53,0.0,1.22,Winter,923,0.05
5448,2023,1,15,0,5.21,0.0,0.94,Winter,750,0.05
5449,2023,1,15,1,3.48,0.0,0.9,Winter,753,0.05
5450,2023,1,15,2,2.34,0.0,1.05,Winter,773,0.05
5451,2023,1,15,3,1.43,0.0,0.87,Winter,753,0.05
5452,2023,1,15,4,0.43,0.0,0.16,Winter,760,0.05
5453,2023,1,15,5,1.39,0.0,0.06,Winter,784,0.05
5454,2023,1,15,6,2.02,0.0,0.08,Winter,801,0.05
5455,2023,1,15,7,2.72,25.3,0.3,Winter,944,0.15
5456,2023,1,15,8,3.42,47.02,0.45,Winter,1039,0.15
5457,2023,1,15,9,4.19,84.48,0.4,Winter,1094,0.15
5458,2023,1,15,10,5.62,105.94,0.34,Winter,1094,0.2
5459,2023,1,15,11,6.91,150.54,0.23,Winter,1125,0.2
5460,2023,1,15,12,7.42,122.4,0.19,Winter,1094,0.2
5461,2023,1,15,13,7.63,90.72,-0.09,Winter,1080,0.2
5462,2023,1,15,14,7.84,58.25,-0.49,Winter,1073,0.2
5463,2023,1,15,15,8.07,55.17,-1.03,Winter,1084,0.15
5464,2023,1,15,16,8.4,9.77,-1.67,Winter,1063,0.15
5465,2023,1,15,17,8.56,0.0,-2.1,Winter,1063,0.15
5466,2023,1,15,18,8.51,0.0,-2.55,Winter,1084,0.2
5467,2023,1,15,19,8.47,0.0,-2.99,Winter,1084,0.2
5468,2023,1,15,20,8.51,0.0,-3.32,Winter,1012,0.2
5469,2023,1,15,21,8.52,0.0,-3.62,Winter,992,0.15
5470,2023,1,15,22,8.54,0.0,-3.88,Winter,961,0.15
5471,2023,1,15,23,8.62,0.0,-4.27,Winter,923,0.05
5472,2023,1,16,0,8.68,0.0,-4.62,Winter,750,0.05
5473,2023,1,16,1,8.81,0.0,-4.89,Winter,753,0.05
5474,2023,1,16,2,8.96,0.0,-5.24,Winter,773,0.05
5475,2023,1,16,3,9.04,0.0,-5.88,Winter,753,0.05
5476,2023,1,16,4,8.88,0.0,-6.47,Winter,760,0.05
5477,2023,1,16,5,8.45,0.0,-6.91,Winter,784,0.05
5478,2023,1,16,6,7.96,0.0,-7.24,Winter,801,0.05
5479,2023,1,16,7,7.59,77.98,-6.79,Winter,944,0.15
5480,2023,1,16,8,7.2,252.66,-5.73,Winter,1039,0.15
5481,2023,1,16,9,6.77,435.23,-4.85,Winter,1094,0.15
5482,2023,1,16,10,6.58,523.46,-4.04,Winter,1094,0.2
5483,2023,1,16,11,6.56,573.96,-3.26,Winter,1125,0.2
5484,2023,1,16,12,6.62,556.47,-2.55,Winter,1094,0.2
5485,2023,1,16,13,6.58,483.66,-2.17,Winter,1080,0.2
5486,2023,1,16,14,6.32,351.51,-2.21,Winter,1073,0.2
5487,2023,1,16,15,5.91,162.8,-2.91,Winter,1084,0.15
5488,2023,1,16,16,5.67,17.94,-4.59,Winter,1063,0.15
5489,2023,1,16,17,5.61,0.0,-5.06,Winter,1063,0.15
5490,2023,1,16,18,5.44,0.0,-5.24,Winter,1084,0.2
5491,2023,1,16,19,5.36,0.0,-5.45,Winter,1084,0.2
5492,2023,1,16,20,5.36,0.0,-5.73,Winter,1012,0.2
5493,2023,1,16,21,5.25,0.0,-6.0,Winter,992,0.15
5494,2023,1,16,22,5.04,0.0,-6.21,Winter,961,0.15
5495,2023,1,16,23,4.87,0.0,-6.31,Winter,923,0.05
5496,2023,1,17,0,5.02,0.0,-6.52,Winter,750,0.05
5497,2023,1,17,1,4.93,0.0,-6.6,Winter,753,0.05
5498,2023,1,17,2,4.48,0.0,-6.42,Winter,773,0.05
5499,2023,1,17,3,3.93,0.0,-6.3,Winter,753,0.05
5500,2023,1,17,4,3.5,0.0,-6.25,Winter,760,0.05
5501,2023,1,17,5,2.98,0.0,-6.27,Winter,784,0.05
5502,2023,1,17,6,2.43,0.0,-6.22,Winter,801,0.05
5503,2023,1,17,7,1.77,33.96,-5.69,Winter,944,0.15
5504,2023,1,17,8,1.2,125.22,-4.85,Winter,1039,0.15
5505,2023,1,17,9,0.48,193.77,-3.85,Winter,1094,0.15
5506,2023,1,17,10,0.73,263.72,-2.79,Winter,1094,0.2
5507,2023,1,17,11,2.54,282.7,-1.52,Winter,1125,0.2
5508,2023,1,17,12,3.63,261.95,-0.81,Winter,1094,0.2
5509,2023,1,17,13,3.63,157.66,-0.73,Winter,1080,0.2
5510,2023,1,17,14,3.36,123.23,-0.71,Winter,1073,0.2
5511,2023,1,17,15,2.9,67.68,-1.17,Winter,1084,0.15
5512,2023,1,17,16,2.38,12.05,-2.29,Winter,1063,0.15
5513,2023,1,17,17,2.18,0.0,-2.47,Winter,1063,0.15
5514,2023,1,17,18,2.22,0.0,-2.49,Winter,1084,0.2
5515,2023,1,17,19,2.24,0.0,-2.41,Winter,1084,0.2
5516,2023,1,17,20,2.38,0.0,-2.39,Winter,1012,0.2
5517,2023,1,17,21,2.49,0.0,-2.27,Winter,992,0.15
5518,2023,1,17,22,2.52,0.0,-1.95,Winter,961,0.15
5519,2023,1,17,23,2.42,0.0,-1.75,Winter,923,0.05
5520,2023,1,18,0,2.57,0.0,-1.92,Winter,750,0.05
5521,2023,1,18,1,3.12,0.0,-2.24,Winter,753,0.05
5522,2023,1,18,2,3.81,0.0,-2.71,Winter,773,0.05
5523,2023,1,18,3,4.16,0.0,-3.81,Winter,753,0.05
5524,2023,1,18,4,3.93,0.0,-4.38,Winter,760,0.05
5525,2023,1,18,5,3.51,0.0,-4.42,Winter,784,0.05
5526,2023,1,18,6,3.23,0.0,-5.24,Winter,801,0.05
5527,2023,1,18,7,2.88,53.71,-4.49,Winter,944,0.15
5528,2023,1,18,8,2.56,191.52,-2.89,Winter,1039,0.15
5529,2023,1,18,9,2.66,392.83,-1.57,Winter,1094,0.15
5530,2023,1,18,10,3.08,457.99,-0.5,Winter,1094,0.2
5531,2023,1,18,11,3.69,529.78,0.12,Winter,1125,0.2
5532,2023,1,18,12,4.26,519.88,0.36,Winter,1094,0.2
5533,2023,1,18,13,4.57,446.83,0.32,Winter,1080,0.2
5534,2023,1,18,14,4.67,313.36,-0.01,Winter,1073,0.2
5535,2023,1,18,15,4.58,143.18,-0.89,Winter,1084,0.15
5536,2023,1,18,16,4.45,17.89,-2.8,Winter,1063,0.15
5537,2023,1,18,17,4.14,0.0,-3.32,Winter,1063,0.15
5538,2023,1,18,18,3.56,0.0,-3.53,Winter,1084,0.2
5539,2023,1,18,19,3.08,0.0,-3.76,Winter,1084,0.2
5540,2023,1,18,20,2.69,0.0,-3.99,Winter,1012,0.2
5541,2023,1,18,21,2.19,0.0,-4.1,Winter,992,0.15
5542,2023,1,18,22,1.7,0.0,-4.24,Winter,961,0.15
5543,2023,1,18,23,1.12,0.0,-4.31,Winter,923,0.05
5544,2023,1,19,0,0.43,0.0,-4.31,Winter,750,0.05
5545,2023,1,19,1,0.3,0.0,-4.41,Winter,753,0.05
5546,2023,1,19,2,0.89,0.0,-4.6,Winter,773,0.05
5547,2023,1,19,3,1.45,0.0,-4.87,Winter,753,0.05
5548,2023,1,19,4,2.06,0.0,-5.11,Winter,760,0.05
5549,2023,1,19,5,2.9,0.0,-5.51,Winter,784,0.05
5550,2023,1,19,6,3.77,0.0,-5.92,Winter,801,0.05
5551,2023,1,19,7,4.56,43.25,-4.93,Winter,944,0.15
5552,2023,1,19,8,5.07,147.97,-2.71,Winter,1039,0.15
5553,2023,1,19,9,5.69,247.7,-1.09,Winter,1094,0.15
5554,2023,1,19,10,6.44,364.56,0.58,Winter,1094,0.2
5555,2023,1,19,11,6.74,408.96,1.63,Winter,1125,0.2
5556,2023,1,19,12,6.99,350.36,2.4,Winter,1094,0.2
5557,2023,1,19,13,7.28,273.75,2.8,Winter,1080,0.2
5558,2023,1,19,14,7.07,179.04,2.79,Winter,1073,0.2
5559,2023,1,19,15,6.83,80.76,2.04,Winter,1084,0.15
5560,2023,1,19,16,7.21,13.1,1.26,Winter,1063,0.15
5561,2023,1,19,17,7.94,0.0,1.24,Winter,1063,0.15
5562,2023,1,19,18,8.59,0.0,1.37,Winter,1084,0.2
5563,2023,1,19,19,9.2,0.0,1.56,Winter,1084,0.2
5564,2023,1,19,20,9.85,0.0,1.76,Winter,1012,0.2
5565,2023,1,19,21,10.35,0.0,2.26,Winter,992,0.15
5566,2023,1,19,22,10.01,0.0,2.01,Winter,961,0.15
5567,2023,1,19,23,10.13,0.0,1.8,Winter,923,0.05
5568,2023,1,20,0,10.76,0.0,1.56,Winter,750,0.05
5569,2023,1,20,1,10.13,0.0,0.87,Winter,753,0.05
5570,2023,1,20,2,10.89,0.0,0.42,Winter,773,0.05
5571,2023,1,20,3,12.55,0.0,-0.35,Winter,753,0.05
5572,2023,1,20,4,13.58,0.0,-2.41,Winter,760,0.05
5573,2023,1,20,5,12.74,0.0,-3.89,Winter,784,0.05
5574,2023,1,20,6,12.38,0.0,-4.73,Winter,801,0.05
5575,2023,1,20,7,12.27,87.89,-4.83,Winter,944,0.15
5576,2023,1,20,8,12.54,281.84,-4.46,Winter,1039,0.15
5577,2023,1,20,9,12.51,441.19,-4.05,Winter,1094,0.15
5578,2023,1,20,10,12.4,548.19,-3.66,Winter,1094,0.2
5579,2023,1,20,11,11.99,591.77,-3.36,Winter,1125,0.2
5580,2023,1,20,12,11.18,568.94,-3.14,Winter,1094,0.2
5581,2023,1,20,13,10.34,506.84,-3.04,Winter,1080,0.2
5582,2023,1,20,14,9.55,370.15,-3.25,Winter,1073,0.2
5583,2023,1,20,15,8.84,184.81,-3.99,Winter,1084,0.15
5584,2023,1,20,16,8.18,23.72,-5.54,Winter,1063,0.15
5585,2023,1,20,17,7.74,0.0,-6.67,Winter,1063,0.15
5586,2023,1,20,18,7.23,0.0,-7.4,Winter,1084,0.2
5587,2023,1,20,19,6.7,0.0,-8.02,Winter,1084,0.2
5588,2023,1,20,20,6.19,0.0,-8.52,Winter,1012,0.2
