YEAR,MO,DY,HR,WS10M,T2M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,WS50M
2023,4,21,21,5.56,10.12,0,0,8.92
2023,4,21,22,5.11,9.68,0,0,8.7
2023,4,21,23,5.04,9.26,0,0,8.66
2023,4,22,0,4.78,8.51,0,0,8.17
2023,4,22,1,4.38,7.75,0,0,7.31
2023,4,22,2,4.04,7.17,0,0,6.5
2023,4,22,3,4.07,7.23,0,0,6.57
2023,4,22,4,4.02,7.04,0,0,6.34
2023,4,22,5,3.48,8.41,54.92,31.73,5.65
2023,4,22,6,3.56,10.69,227.85,131.3,4.49
2023,4,22,7,4.04,12.63,437.6,211.35,5.11
2023,4,22,8,4.79,14.4,632.3,449.08,6.17
2023,4,22,9,4.77,15.77,782.48,616.81,6.03
2023,4,22,10,4.62,17.02,876.12,625.36,5.76
2023,4,22,11,4.49,18.05,900.73,687.62,5.53
2023,4,22,12,4.25,18.67,866.52,735.21,5.18
2023,4,22,13,3.99,18.6,775.95,722.37,4.86
2023,4,22,14,3.86,18.11,643.98,552.68,4.8
2023,4,22,15,4.3,17.94,463.55,377.33,5.31
2023,4,22,16,4.38,16.57,259.88,187,6.68
2023,4,22,17,4.86,14.5,76.35,58.61,8.66
2023,4,22,18,5.32,12.13,0,0,9.66
2023,4,22,19,5.23,11.09,0,0,9.46
2023,4,22,20,4.75,10.26,0,0,8.69
2023,4,22,21,4.4,9.51,0,0,7.92
2023,4,22,22,4.24,8.84,0,0,7.36
2023,4,22,23,3.98,8.2,0,0,6.53
2023,4,23,0,3.65,7.68,0,0,5.6
2023,4,23,1,3.15,7.71,0,0,4.62
2023,4,23,2,2.76,7.87,0,0,3.93
2023,4,23,3,2.72,7.76,0,0,3.86
2023,4,23,4,2.81,7.59,0,0,4
2023,4,23,5,2.66,8,61.8,31.12,3.87
2023,4,23,6,2.57,9.37,241.98,101.88,3.96
2023,4,23,7,3.21,10.65,446.58,212.56,3.73
2023,4,23,8,2.63,13.22,634.35,413.45,2.98
2023,4,23,9,2.75,16.19,783.1,655.43,3.29
2023,4,23,10,2.77,17.93,880.33,615.91,3.29
2023,4,23,11,2.21,18.97,871.1,637.72,2.64
2023,4,23,12,1.66,19.65,842.42,704.98,2.04
2023,4,23,13,1.93,19.94,752.45,564.45,2.31
2023,4,23,14,2.29,19.84,609.05,352.09,2.71
2023,4,23,15,2.49,19.55,428.1,258.31,3
2023,4,23,16,2.59,18.92,232.77,125.06,3.4
2023,4,23,17,2.65,16.79,66.77,35.29,4.26
2023,4,23,18,3.29,14.54,0,0,5.7
2023,4,23,19,3.95,13.33,0,0,7.28
2023,4,23,20,4.79,11.94,0,0,8.33
2023,4,23,21,5.32,10.77,0,0,8.51
2023,4,23,22,4.99,9.91,0,0,7.66
2023,4,23,23,4.09,8.94,0,0,6.34
2023,4,24,0,3.44,8.84,0,0,5.17
2023,4,24,1,2.62,8.89,0,0,3.89
2023,4,24,2,2.11,8.53,0,0,3.15
2023,4,24,3,2.16,8.22,0,0,3.33
2023,4,24,4,2.61,8.11,0,0,4.25
2023,4,24,5,3.37,8.83,65.95,42.16,5.3
2023,4,24,6,4.55,9.86,244.52,169.28,6.16
2023,4,24,7,5.21,10.88,444.15,327.5,6.21
2023,4,24,8,5.75,12.48,626.2,459.06,7.17
2023,4,24,9,6.79,14,770.27,533.48,8.71
2023,4,24,10,6.92,15.2,862.7,608.46,8.85
2023,4,24,11,6.18,16.53,876.23,593.17,7.74
2023,4,24,12,4.95,17.17,842.2,634.08,6.13
2023,4,24,13,3.92,17.37,748.15,605.12,4.85
2023,4,24,14,3.34,17.39,602.48,438.15,4.13
2023,4,24,15,3.31,17.34,418.55,309.52,4.05
2023,4,24,16,3.29,16.27,223.9,168.23,4.25
2023,4,24,17,2.8,13.71,64.38,48.76,4.53
2023,4,24,18,2.72,10.98,0,0,4.75
2023,4,24,19,2.53,9.62,0,0,4.26
2023,4,24,20,2.53,8.87,0,0,4.29
2023,4,24,21,3.11,8.45,0,0,5.27
2023,4,24,22,3.42,8.02,0,0,5.66
2023,4,24,23,3.61,7.34,0,0,5.75
2023,4,25,0,3.64,6.91,0,0,5.68
2023,4,25,1,3.62,6.64,0,0,5.64
2023,4,25,2,3.63,6.64,0,0,5.79
2023,4,25,3,3.68,6.77,0,0,6.02
2023,4,25,4,3.68,6.89,0,0,6.05
2023,4,25,5,3.71,7.43,50.15,25.27,6.14
2023,4,25,6,4.36,8.48,186.65,56.33,6.03
2023,4,25,7,4.6,9.58,358.98,164.61,5.27
2023,4,25,8,4.87,11.51,527.92,221.2,5.58
2023,4,25,9,4.82,12.12,670.55,269.42,5.4
2023,4,25,10,4.33,12.18,759.27,245.65,4.84
2023,4,25,11,3.47,12.69,763,282.46,3.91
2023,4,25,12,2.5,12.92,724.15,273.32,2.9
2023,4,25,13,1.51,13.16,635.9,240.16,1.76
2023,4,25,14,1.16,12.6,507.5,188.52,1.27
2023,4,25,15,2.01,11.71,346.67,113.62,2.17
2023,4,25,16,2.46,10.7,183.2,64.66,2.73
2023,4,25,17,2.07,9.73,54.7,8.56,2.79
2023,4,25,18,1.64,9.08,0,0,2.49
2023,4,25,19,1.58,8.62,0,0,2.23
2023,4,25,20,1.71,8.17,0,0,2.31
2023,4,25,21,2.15,7.59,0,0,2.94
2023,4,25,22,2.71,6.9,0,0,3.8
2023,4,25,23,3.22,6.34,0,0,4.68
2023,4,26,0,3.67,5.97,0,0,5.55
2023,4,26,1,4.14,5.9,0,0,6.68
2023,4,26,2,4.51,6.51,0,0,7.68
2023,4,26,3,4.63,6.72,0,0,7.88
2023,4,26,4,4.59,7.26,0,0,7.62
2023,4,26,5,5.32,8.46,58.62,48.98,7.57
2023,4,26,6,6.97,8.89,230.83,178.63,8.29
2023,4,26,7,7.57,8.92,448.67,360.83,8.65
2023,4,26,8,7.46,9.75,664.7,393.14,8.36
2023,4,26,9,7.41,10.83,836.2,400.6,8.24
2023,4,26,10,7.49,11.81,941.9,423.84,8.3
2023,4,26,11,7.57,12.47,971.98,579.52,8.34
2023,4,26,12,7.47,12.85,944.77,612.41,8.21
2023,4,26,13,7.09,13.09,853.98,733.09,7.77
2023,4,26,14,6.49,13.12,708.5,611.87,7.09
2023,4,26,15,5.85,12.86,520.35,477.48,6.38
2023,4,26,16,5.09,12.26,307.75,299.23,5.61
2023,4,26,17,4.17,11.08,105.98,97.48,5.32
2023,4,26,18,3.64,8.81,0,0,5.85
2023,4,26,19,3.48,7.78,0,0,5.58
2023,4,26,20,3.05,7.13,0,0,4.63
2023,4,26,21,2.57,6.73,0,0,3.65
2023,4,26,22,2.1,6.58,0,0,2.84
2023,4,26,23,1.75,6.51,0,0,2.32
2023,4,27,0,1.7,6.33,0,0,2.24
2023,4,27,1,2.02,5.89,0,0,2.7
2023,4,27,2,2.12,5.63,0,0,2.93
2023,4,27,3,1.96,5.57,0,0,2.41
2023,4,27,4,2.03,5.05,0,0,2.45
2023,4,27,5,2.41,5.05,74.9,71.48,3.01
2023,4,27,6,3.28,6.26,251.62,233.37,3.49
2023,4,27,7,3.73,7.75,452.42,426.48,3.97
2023,4,27,8,3.73,10.15,643.98,629.92,4.02
2023,4,27,9,3.09,12.76,797.33,786.86,3.38
2023,4,27,10,2.51,14.6,894.95,847.26,2.89
2023,4,27,11,2.49,15.97,909.12,895.66,2.87
2023,4,27,12,2.8,17.05,884.52,856.17,3.13
2023,4,27,13,3.69,17.47,798.27,781.4,4.07
2023,4,27,14,4.25,17.14,658.77,649.53,4.78
2023,4,27,15,4.18,16.43,361,367.8,4.83
2023,4,27,16,3.61,15.33,274.65,269.76,4.39
2023,4,27,17,2.31,13.3,91.3,78.82,3.56
2023,4,27,18,1.7,11.14,0,0,2.48
2023,4,27,19,0.91,11.01,0,0,1.22
2023,4,27,20,0.7,10.87,0,0,0.88
2023,4,27,21,1.13,10.35,0,0,1.43
2023,4,27,22,1.56,9.75,0,0,1.99
2023,4,27,23,1.99,8.84,0,0,2.61
2023,4,28,0,2.47,8.04,0,0,3.3
2023,4,28,1,2.78,7.26,0,0,3.79
2023,4,28,2,2.93,6.69,0,0,4.05
2023,4,28,3,3.17,6.21,0,0,4.42
2023,4,28,4,3.6,5.67,0,0,5.14
2023,4,28,5,3.52,6.97,52.08,52.75,5.38
2023,4,28,6,4.52,9.89,259.45,255.52,5.16
2023,4,28,7,4.96,12.53,461.42,437.77,5.74
2023,4,28,8,4.61,14.33,666.5,644.88,5.46
2023,4,28,9,4.34,15.84,820.08,790.74,5.32
2023,4,28,10,4.48,17.14,913.08,883.51,5.47
2023,4,28,11,4.77,17.93,948.55,807.15,5.8
2023,4,28,12,5.16,18.37,914.17,647.66,6.31
2023,4,28,13,5.72,18.49,815.88,621.52,7.03
2023,4,28,14,5.96,18.3,661.7,355.82,7.39
2023,4,28,15,5.84,17.68,467.4,183.87,7.3
2023,4,28,16,5.12,16.84,256.83,72.54,6.54
2023,4,28,17,3.62,15.46,80.88,29,5.71
2023,4,28,18,2.73,13.8,0,0,4.87
2023,4,28,19,2.42,13.52,0,0,4.11
2023,4,28,20,2.68,13.46,0,0,4.78
2023,4,28,21,3.46,13.3,0,0,6.4
2023,4,28,22,4.31,13.05,0,0,7.59
2023,4,28,23,4.42,12.83,0,0,7.47
2023,4,29,0,4.33,12.6,0,0,7.23
2023,4,29,1,4.58,12.76,0,0,7.12
2023,4,29,2,4.07,12.84,0,0,6.48
2023,4,29,3,3.95,12.85,0,0,6.43
2023,4,29,4,3.69,12.88,0,0,6.24
2023,4,29,5,4.15,13.33,52.08,7.08,6.44
2023,4,29,6,4.67,14.02,163.67,34.3,6.22
2023,4,29,7,4.76,14.78,320.65,49.84,6.05
2023,4,29,8,6.76,15.41,465,56.29,8.59
2023,4,29,9,8.59,14.57,535.95,82.54,10.33
2023,4,29,10,8.39,13.63,634.17,190.55,9.83
2023,4,29,11,7.72,13.87,711.65,338.83,9.14
2023,4,29,12,8.77,14.46,732.42,593.73,10.4
2023,4,29,13,9.48,14.14,695.62,498.05,11.16
2023,4,29,14,9.6,13.73,614.05,499.2,11.32
2023,4,29,15,9.61,13.05,453.42,271.1,11.4
2023,4,29,16,9.56,12.09,262.65,120.12,11.38
2023,4,29,17,8.88,10.62,90.73,35.25,10.75
2023,4,29,18,7.58,9.17,0,0,9.86
2023,4,29,19,7.04,8.85,0,0,9.28
2023,4,29,20,6.82,9.16,0,0,8.64
2023,4,29,21,6.72,9.44,0,0,8.49
2023,4,29,22,6.86,9.65,0,0,8.7
2023,4,29,23,7.02,9.65,0,0,9.13
2023,4,30,0,6.39,9.03,0,0,8.89
2023,4,30,1,5.34,8.05,0,0,8.09
2023,4,30,2,4.5,7.45,0,0,6.86
2023,4,30,3,4.14,7.17,0,0,5.85
2023,4,30,4,3.83,6.9,0,0,5.28
2023,4,30,5,3.77,7.97,94.05,74.68,5.1
2023,4,30,6,4.41,9.83,281.05,211.56,4.98
2023,4,30,7,4.65,11.6,485.02,387.75,5.22
2023,4,30,8,4.96,13.23,668.58,548.95,5.68
2023,4,30,9,5.31,14.7,811.35,604.18,6.33
2023,4,30,10,5.98,15.89,901.77,740.98,7.37
2023,4,30,11,7.02,16.69,886.08,614.7,8.76
2023,4,30,12,8.13,17.02,848.23,626.34,10.05
2023,4,30,13,8.73,16.71,756.48,549.04,10.5
2023,4,30,14,8.25,15.94,614.1,445.1,9.76
2023,4,30,15,7.15,14.95,434.33,277.49,8.46
2023,4,30,16,6.1,13.74,242,153.5,7.27
2023,4,30,17,5.28,12.55,80.8,47.45,6.55
2023,4,30,18,4.79,11.42,0,0,6.65
2023,4,30,19,4.63,10.63,0,0,6.82
2023,4,30,20,4.24,10.07,0,0,6.64
2023,4,30,21,3.82,9.94,0,0,6.14
2023,4,30,22,3.27,9.56,0,0,5.36
2023,4,30,23,3.34,8.76,0,0,5.33
2023,5,1,0,3.53,8.26,0,0,5.67
2023,5,1,1,3.34,7.7,0,0,5.2
2023,5,1,2,3.11,7.17,0,0,4.65
2023,5,1,3,3.07,6.91,0,0,4.64
2023,5,1,4,2.97,7.09,0,0,4.59
2023,5,1,5,2.86,8.13,95.45,87.91,3.94
2023,5,1,6,2.55,9.8,285.27,231.28,2.88
2023,5,1,7,2.1,11.77,493.5,311.34,2.58
2023,5,1,8,2.92,14.25,679.48,377.24,3.76
2023,5,1,9,3.72,15.5,827.35,582.17,4.6
2023,5,1,10,3.8,15.94,922.27,818.05,4.57
2023,5,1,11,3.4,16.73,926.95,894.22,4.03
2023,5,1,12,3.87,17.62,899.27,879.41,4.66
2023,5,1,13,4.6,17.98,847.75,847.73,5.53
2023,5,1,14,4.83,18,672.12,672.81,5.81
2023,5,1,15,4.55,17.72,443.92,450.81,5.54
2023,5,1,16,3.87,17.1,251.17,258.52,4.82
2023,5,1,17,2.83,15.19,64.38,67.41,4.54
2023,5,1,18,2.89,12.08,0,0,4.87
2023,5,1,19,2.93,10.71,0,0,4.6
2023,5,1,20,2.39,9.97,0,0,3.5
2023,5,1,21,1.78,9.8,0,0,2.42
2023,5,1,22,1.48,9.6,0,0,1.93
2023,5,1,23,1.36,9.22,0,0,1.75
2023,5,2,0,1.53,8.87,0,0,1.97
2023,5,2,1,1.99,8.34,0,0,2.6
2023,5,2,2,2.71,7.62,0,0,3.68
2023,5,2,3,3.46,7.12,0,0,4.98
2023,5,2,4,4.02,7.09,0,0,6.14
2023,5,2,5,4.04,8.64,88.85,67.3,6.57
2023,5,2,6,4.8,10.86,267.25,216.62,5.77
2023,5,2,7,3.94,12.94,472,413.06,4.3
2023,5,2,8,3.82,16.21,660.35,542.38,4.8
2023,5,2,9,4.3,18.15,809.35,677.7,5.34
2023,5,2,10,4.29,19.02,905.88,654.76,5.34
2023,5,2,11,4.33,19.62,921.17,760.77,5.39
2023,5,2,12,4.27,19.9,892.4,705.5,5.35
2023,5,2,13,4.04,19.83,802.08,516.35,5.18
2023,5,2,14,3.5,19.37,657.8,402.34,4.86
2023,5,2,15,2.88,18.2,471,350.05,4.43
2023,5,2,16,2.32,16.69,268.12,188.23,3.89
2023,5,2,17,1.9,15.58,86.15,61.11,2.96
2023,5,2,18,1.28,15.29,3.02,6.42,1.82
2023,5,2,19,0.47,15.51,0,0,0.63
2023,5,2,20,0.4,15.19,0,0,0.59
2023,5,2,21,0.53,14.83,0,0,0.73
2023,5,2,22,0.47,14.6,0,0,0.61
2023,5,2,23,0.88,14.12,0,0,1.17
2023,5,3,0,1.34,13.4,0,0,1.85
2023,5,3,1,1.55,12.9,0,0,2.14
2023,5,3,2,1.6,12.41,0,0,2.25
2023,5,3,3,1.73,11.94,0,0,2.45
2023,5,3,4,2.03,11.23,0,0,2.95
2023,5,3,5,2.34,11.57,73.12,75.63,3.66
2023,5,3,6,2.91,14.07,255,262.2,3.92
2023,5,3,7,3.05,16.11,470.42,471.72,3.67
2023,5,3,8,3.82,18.63,659.8,651.48,4.7
2023,5,3,9,4.12,19.83,808.33,804.13,4.98
2023,5,3,10,3.9,20.8,902.38,871.3,4.67
2023,5,3,11,3.55,21.64,927.65,837.62,4.18
2023,5,3,12,3.24,22.12,899.73,836.77,3.78
2023,5,3,13,2.96,22.22,809.65,721.3,3.43
2023,5,3,14,2.81,22.05,664.62,531.88,3.28
2023,5,3,15,2.76,21.69,481.4,361.67,3.28
2023,5,3,16,2.71,20.84,278.95,191.93,3.58
2023,5,3,17,2.58,18.67,93.4,59.42,4.14
2023,5,3,18,2.67,15.48,3.58,5.87,4.23
2023,5,3,19,2.46,14.37,0,0,3.8
2023,5,3,20,2.04,13.9,0,0,3.06
2023,5,3,21,1.59,13.67,0,0,2.29
2023,5,3,22,1.13,13.6,0,0,1.56
2023,5,3,23,0.76,13.54,0,0,1.03
2023,5,4,0,0.63,13.53,0,0,0.83
2023,5,4,1,0.85,13.37,0,0,1.13
2023,5,4,2,1.35,13.06,0,0,1.9
2023,5,4,3,1.75,12.73,0,0,2.58
2023,5,4,4,2.19,12.37,3.05,6.7,3.35
2023,5,4,5,2.46,13.17,88.45,51.99,4.2
2023,5,4,6,3.6,15.04,270.42,152.12,4.77
2023,5,4,7,4.08,17.01,469.02,263.31,4.89
2023,5,4,8,4.06,19.19,648.35,380.93,4.96
2023,5,4,9,4.12,20.37,788.83,505.67,5.02
2023,5,4,10,4.4,21.11,875.95,698.34,5.38
2023,5,4,11,4.14,21.55,870.7,675.53,5.07
2023,5,4,12,3.67,22.05,833.52,721.73,4.51
2023,5,4,13,3.36,22.52,734.1,517.09,4.17
2023,5,4,14,3.24,22.88,586.38,257.37,4.05
2023,5,4,15,3.43,22.88,404.67,191.77,4.42
2023,5,4,16,3.54,22.47,225.5,98.18,4.83
2023,5,4,17,3.04,20.84,72.8,24.7,5.08
2023,5,4,18,3.21,18.64,3.15,5.32,5.92
2023,5,4,19,3.44,17.89,0,0,6.56
2023,5,4,20,3.88,17.24,0,0,7.39
2023,5,4,21,4.44,16.77,0,0,8.09
2023,5,4,22,5.44,16.4,0,0,8.64
2023,5,4,23,6.15,15.83,0,0,9
2023,5,5,0,6.25,15.45,0,0,9.05
2023,5,5,1,5.98,15.19,0,0,8.44
2023,5,5,2,6.49,15.12,0,0,8.84
2023,5,5,3,6.83,15.15,0,0,9.18
2023,5,5,4,6.85,15.3,2.67,5.55,9.31
2023,5,5,5,6.82,15.76,65.35,9.14,9.3
2023,5,5,6,6.64,16.51,207.23,29.76,9.05
2023,5,5,7,8,17.84,382.42,82.15,10.67
2023,5,5,8,7.84,19.05,558.38,92.31,10.28
2023,5,5,9,7.56,20.19,700.05,166.97,9.87
2023,5,5,10,7.56,21.39,785.4,142.55,9.81
2023,5,5,11,8.11,21.77,818.42,128.47,10.61
2023,5,5,12,8.04,21.93,787.85,82.48,10.55
2023,5,5,13,7.52,22.01,701.7,100.07,9.77
2023,5,5,14,7.03,21.38,567.77,64.85,9.05
2023,5,5,15,6.32,20.42,402.58,75.95,8.06
2023,5,5,16,5.05,19.16,228.58,74.12,6.35
2023,5,5,17,3.51,17.87,76.42,17.18,4.48
2023,5,5,18,1.95,16.65,3.48,5.31,2.71
2023,5,5,19,3.76,16.08,0,0,5.18
2023,5,5,20,6.57,15.86,0,0,8.72
2023,5,5,21,9.18,14.33,0,0,11.4
2023,5,5,22,10.49,12.42,0,0,12.75
2023,5,5,23,9.91,11.97,0,0,12.09
2023,5,6,0,9.52,12.24,0,0,11.85
2023,5,6,1,9.97,12.37,0,0,12.51
2023,5,6,2,10.7,12.37,0,0,13.42
2023,5,6,3,11.08,12.35,0,0,13.93
2023,5,6,4,11.18,12.3,2.92,5.35,14.14
2023,5,6,5,11.37,12.23,73.12,20.32,14.25
2023,5,6,6,11.95,12.29,240.08,25.62,14.98
2023,5,6,7,12.09,12.35,440.02,66.13,15.1
2023,5,6,8,11.55,12.38,621.62,112.91,14.3
2023,5,6,9,11.38,12.45,781.15,145.24,14
2023,5,6,10,11.75,12.57,876.08,209.95,14.33
2023,5,6,11,11.68,12.69,910.8,217.04,14.23
2023,5,6,12,11.19,12.8,881.48,138.95,13.64
2023,5,6,13,11.03,12.73,792.62,275.59,13.46
2023,5,6,14,11.25,12.91,653.9,334.3,13.72
2023,5,6,15,11.03,13.33,478.12,238.27,13.44
2023,5,6,16,10.17,13.19,284.8,104.12,12.45
2023,5,6,17,9.05,12.39,100.7,52.32,11.4
2023,5,6,18,7.94,11.34,4.52,6.89,10.7
2023,5,6,19,7.23,10.57,0,0,10.19
2023,5,6,20,6.47,9.95,0,0,9.47
2023,5,6,21,5.63,9.3,0,0,8.7
2023,5,6,22,4.86,8.58,0,0,7.9
2023,5,6,23,4.47,8.15,0,0,7.49
2023,5,7,0,3.9,7.88,0,0,6.62
2023,5,7,1,3.67,7.69,0,0,6.16
2023,5,7,2,3.8,7.61,0,0,6.35
2023,5,7,3,3.91,7.98,0,0,6.52
2023,5,7,4,4.12,8.25,3.67,5.73,6.79
2023,5,7,5,4.3,8.92,80.65,21.31,6.6
2023,5,7,6,4.32,9.94,257.73,108.13,5.18
2023,5,7,7,4.92,11.8,455.1,186.9,6.09
2023,5,7,8,5.77,14.08,639.83,250.06,7.11
2023,5,7,9,5.5,15.64,790.77,339.2,6.98
2023,5,7,10,5.24,16.7,886.17,373.3,6.68
2023,5,7,11,4.7,17.17,882.35,382.98,5.96
2023,5,7,12,4.41,17.51,859.8,297.6,5.52
2023,5,7,13,4.39,17.38,775.88,339.27,5.51
2023,5,7,14,4.5,16.77,638.5,425.2,5.81
2023,5,7,15,4.84,16.19,461.75,346.34,6.39
2023,5,7,16,5.17,15.46,267.9,203.58,6.99
2023,5,7,17,4.43,14.03,92.27,65.7,7.34
2023,5,7,18,4.07,11.51,4.62,6.18,7.41
2023,5,7,19,4,10.34,0,0,6.88
2023,5,7,20,3.7,9.69,0,0,5.97
2023,5,7,21,3.18,9.4,0,0,4.79
2023,5,7,22,2.65,9.54,0,0,3.76
2023,5,7,23,2.09,9.72,0,0,2.84
2023,5,8,0,1.54,9.64,0,0,2.05
2023,5,8,1,1.32,9.41,0,0,1.71
2023,5,8,2,1.68,8.58,0,0,2.21
2023,5,8,3,2.15,7.68,0,0,2.86
2023,5,8,4,2.69,6.67,4.5,6.94,3.69
2023,5,8,5,2.99,7.72,100.1,99.38,4.33
2023,5,8,6,3.58,9.61,292.48,297.35,3.9
2023,5,8,7,2.53,11.83,475.77,482.12,2.56
2023,5,8,8,1.37,15.19,691.4,682.34,1.55
2023,5,8,9,1.6,17.78,839.48,803.12,2.05
2023,5,8,10,1.7,19.26,933.9,875.41,2.17
2023,5,8,11,1.63,20.12,945.2,873.24,1.88
2023,5,8,12,2.18,20.44,914.88,787.15,2.24
2023,5,8,13,3.16,20.32,824.17,701.9,3.27
2023,5,8,14,4.02,19.84,681.08,613.34,4.33
2023,5,8,15,4.42,19.04,499.75,476.85,5.03
2023,5,8,16,4.46,17.8,298.23,292.15,5.48
2023,5,8,17,3.8,15.55,107.98,102.4,5.78
2023,5,8,18,3.34,12.54,5.48,7.9,5.86
2023,5,8,19,3.3,11.26,0,0,5.57
2023,5,8,20,3.17,10.52,0,0,5.07
2023,5,8,21,3,9.94,0,0,4.53
2023,5,8,22,2.92,9.44,0,0,4.26
2023,5,8,23,2.86,8.94,0,0,4.1
2023,5,9,0,2.74,8.59,0,0,3.85
2023,5,9,1,2.52,8.42,0,0,3.48
2023,5,9,2,2.2,8.47,0,0,2.99
2023,5,9,3,2,8.44,0,0,2.69
2023,5,9,4,2.21,8.14,5.2,7.64,3.04
2023,5,9,5,2.8,9.4,107.8,109.34,3.84
2023,5,9,6,3.69,11.21,299.7,303.74,3.95
2023,5,9,7,3.79,13.32,502.25,504.27,4.13
2023,5,9,8,4.02,15.23,684.23,681.25,4.48
2023,5,9,9,4.1,16.8,826.85,821.02,4.74
2023,5,9,10,4.26,17.85,917.52,869.23,4.94
2023,5,9,11,4.5,18.72,917.9,861.48,5.23
2023,5,9,12,5.03,19.3,890.17,861.11,5.89
2023,5,9,13,5.5,19.25,802.85,777.86,6.52
2023,5,9,14,5.74,18.9,663.77,631.15,6.89
2023,5,9,15,5.59,18.29,486.17,458.28,6.79
2023,5,9,16,4.96,17.37,289.5,274.41,6.19
2023,5,9,17,4.09,15.54,104.98,92.9,5.77
2023,5,9,18,3.46,12.81,5.7,7.59,5.85
2023,5,9,19,3.2,11.56,0,0,5.39
2023,5,9,20,2.83,10.97,0,0,4.47
2023,5,9,21,2.35,11.01,0,0,3.42
2023,5,9,22,1.91,11.23,0,0,2.67
2023,5,9,23,1.1,11.48,0,0,1.5
2023,5,10,0,0.48,11.49,0,0,0.67
2023,5,10,1,0.92,10.74,0,0,1.15
2023,5,10,2,1.75,9.69,0,0,2.29
2023,5,10,3,2.47,8.96,0,0,3.45
2023,5,10,4,3.01,8.46,5.9,8.39,4.41
2023,5,10,5,3.02,10.05,116.85,115.41,4.72
2023,5,10,6,3.35,11.76,317.35,301.85,3.93
2023,5,10,7,2.42,13.48,525.73,457.22,2.65
2023,5,10,8,2.27,16.41,711.33,544.64,2.8
2023,5,10,9,1.69,17.8,856.27,638.05,2.05
2023,5,10,10,0.81,18.97,948.65,780.78,0.97
2023,5,10,11,0.66,20.2,918.65,764.04,0.51
2023,5,10,12,1.47,21.3,887.73,783.75,1.51
2023,5,10,13,2.09,21.65,796.92,726.31,2.29
2023,5,10,14,2.58,21.66,655.45,619.48,2.96
2023,5,10,15,2.83,21.48,475.83,470.07,3.41
2023,5,10,16,2.71,21.18,279.35,283,3.6
2023,5,10,17,2.36,19.31,99.4,94.44,3.8
2023,5,10,18,2.74,16.37,5.75,8.26,4.27
2023,5,10,19,3.03,15.01,0,0,4.78
2023,5,10,20,3.18,14.22,0,0,5.11
2023,5,10,21,3.04,13.75,0,0,4.81
2023,5,10,22,2.77,13.29,0,0,4.29
2023,5,10,23,2.62,12.74,0,0,4.02
2023,5,11,0,2.58,12.15,0,0,3.95
2023,5,11,1,2.72,11.44,0,0,4.15
2023,5,11,2,3.03,10.67,0,0,4.58
2023,5,11,3,3.5,9.9,0,0,5.32
2023,5,11,4,3.9,9.38,5.75,8.34,6.13
2023,5,11,5,4.34,11.02,104.2,97.72,6.43
2023,5,11,6,4.77,12.78,290.2,289.3,5.33
2023,5,11,7,4.01,15.13,443.75,449.56,4.62
2023,5,11,8,3.8,17.65,672.33,669.81,4.57
2023,5,11,9,3.41,19.8,825.62,819.33,4.03
2023,5,11,10,2.7,21.34,909.58,881.45,3.16
2023,5,11,11,2.46,22.24,904.08,872.17,2.8
2023,5,11,12,2.67,22.62,874.58,790.3,2.97
2023,5,11,13,2.94,22.69,785.48,721.5,3.24
2023,5,11,14,3.13,22.55,644.12,607.66,3.49
2023,5,11,15,3.18,22.08,464.38,433.63,3.65
2023,5,11,16,3.01,20.87,269.05,264.83,3.89
2023,5,11,17,2.74,18.45,94.52,95.63,4.07
2023,5,11,18,2.51,15.27,5.73,8.3,4.15
2023,5,11,19,2.51,13.8,0,0,4.01
2023,5,11,20,2.28,13.08,0,0,3.37
2023,5,11,21,1.58,12.89,0,0,2.16
2023,5,11,22,1.06,12.66,0,0,1.43
2023,5,11,23,1.73,12.1,0,0,2.53
2023,5,12,0,2.41,11.58,0,0,3.76
2023,5,12,1,2.67,11.08,0,0,4.11
2023,5,12,2,2.73,10.62,0,0,4.06
2023,5,12,3,2.84,10.29,0,0,4.19
2023,5,12,4,2.94,9.83,5.05,7.78,4.28
2023,5,12,5,2.86,11.37,82.23,60.07,4.17
2023,5,12,6,2.98,13.02,236.23,161.07,3.25
2023,5,12,7,2.23,14.83,407.62,267.71,2.49
2023,5,12,8,1.87,16.34,566.48,369.62,2.14
2023,5,12,9,1.78,17.82,708.23,436.84,1.97
2023,5,12,10,1.73,19.08,801.65,506.48,1.87
2023,5,12,11,1.87,19.89,918.65,719.59,2.06
2023,5,12,12,1.99,20.33,886.98,746.83,2.23
2023,5,12,13,2.16,20.63,795.02,608.96,2.39
2023,5,12,14,2.6,20.62,651.3,558.85,2.9
2023,5,12,15,2.96,20.4,470.27,427.35,3.39
2023,5,12,16,3.09,19.72,274.23,268.98,3.87
2023,5,12,17,2.62,17.73,52.3,56.77,4.3
2023,5,12,18,2.71,14.82,5.02,7.65,4.54
2023,5,12,19,2.52,13.85,0,0,4.13
2023,5,12,20,2.15,13.67,0,0,3.46
2023,5,12,21,1.75,13.7,0,0,2.79
2023,5,12,22,1.78,13.08,0,0,2.63
2023,5,12,23,2.06,12.57,0,0,3.2
2023,5,13,0,2.36,11.69,0,0,3.57
2023,5,13,1,2.27,10.98,0,0,3.25
2023,5,13,2,1.76,10.79,0,0,2.38
2023,5,13,3,1.12,10.89,0,0,1.43
2023,5,13,4,0.79,10.78,6.48,8.16,0.97
